filename,width,height,class,xmin,ymin,xmax,ymax
4983.jpg,1280,720,A,300,145,815,244
6536.jpg,1280,720,B,208,373,439,514
3350.jpg,1280,720,A,454,426,797,557
3760.jpg,1280,720,A,557,146,878,301
11843.jpg,1280,720,C,828,216,1072,400
761.jpg,1280,720,A,226,195,502,360
2488.jpg,1280,720,A,380,106,738,231
2657.jpg,1280,720,A,258,481,624,589
2572.jpg,1280,720,A,880,320,1059,575
8368.jpg,1280,720,B,242,201,443,336
11042.jpg,1280,720,B,965,293,1144,402
956.jpg,1280,720,A,560,150,912,293
17403.jpg,1280,720,C,158,49,510,370
18014.jpg,1280,720,C,103,324,543,574
11099.jpg,1280,720,B,268,183,519,336
4982.jpg,1280,720,A,389,481,796,578
8388.jpg,1280,720,B,811,432,1012,543
9233.jpg,1280,720,B,836,317,1068,492
2410.jpg,1280,720,A,180,314,412,586
5368.jpg,1280,720,A,844,260,1025,570
14238.jpg,1280,720,C,695,119,1091,269
2620.jpg,1280,720,A,467,423,798,546
728.jpg,1280,720,A,242,218,541,390
14544.jpg,1280,720,C,144,130,331,490
9201.jpg,1280,720,B,307,132,547,266
467.jpg,1280,720,A,259,232,433,528
5176.jpg,1280,720,A,910,241,1120,504
5367.jpg,1280,720,A,190,255,373,481
4759.jpg,1280,720,A,278,263,485,474
4219.jpg,1280,720,A,780,357,1076,532
17320.jpg,1280,720,C,143,92,323,394
16266.jpg,1280,720,C,206,237,536,465
3018.jpg,1280,720,A,222,374,509,541
2369.jpg,1280,720,A,836,385,1042,586
5366.jpg,1280,720,A,814,238,1043,472
10736.jpg,1280,720,B,407,138,658,243
3819.jpg,1280,720,A,264,245,453,511
5868.jpg,1280,720,B,853,176,1043,288
15944.jpg,1280,720,C,140,287,467,676
5909.jpg,1280,720,B,807,182,995,308
11274.jpg,1280,720,B,226,412,441,538
3493.jpg,1280,720,A,645,157,931,331
5233.jpg,1280,720,A,572,164,851,334
6553.jpg,1280,720,B,830,210,1013,328
3629.jpg,1280,720,A,913,246,1091,487
1822.jpg,1280,720,A,781,162,1072,315
17613.jpg,1280,720,C,178,352,417,613
9378.jpg,1280,720,B,241,246,425,364
4468.jpg,1280,720,A,543,473,883,590
273.jpg,1280,720,A,875,362,1072,604
7431.jpg,1280,720,B,238,385,443,511
8671.jpg,1280,720,B,241,208,475,374
4011.jpg,1280,720,A,474,444,884,566
7707.jpg,1280,720,B,320,472,524,576
2533.jpg,1280,720,A,195,428,548,583
8346.jpg,1280,720,B,217,363,445,504
4139.jpg,1280,720,A,702,377,1035,525
203.jpg,1280,720,A,225,210,502,372
5394.jpg,1280,720,A,540,448,899,579
4790.jpg,1280,720,A,376,458,776,582
3537.jpg,1280,720,A,735,340,1010,496
673.jpg,1280,720,A,656,147,906,319
17575.jpg,1280,720,C,94,4,337,328
8361.jpg,1280,720,B,436,497,675,619
2219.jpg,1280,720,A,870,189,1051,442
11989.jpg,1280,720,C,340,441,610,628
15973.jpg,1280,720,C,939,24,1137,467
8047.jpg,1280,720,B,699,146,911,260
4968.jpg,1280,720,A,297,356,553,557
4763.jpg,1280,720,A,851,337,1067,596
17081.jpg,1280,720,C,944,14,1117,391
8885.jpg,1280,720,B,136,301,298,429
3682.jpg,1280,720,A,475,489,1003,578
15248.jpg,1280,720,C,329,426,789,644
16913.jpg,1280,720,C,128,296,347,631
234.jpg,1280,720,A,838,197,1074,362
1463.jpg,1280,720,A,634,139,1061,272
3185.jpg,1280,720,A,735,338,1005,494
4187.jpg,1280,720,A,674,136,1043,259
4661.jpg,1280,720,A,280,308,448,547
11503.jpg,1280,720,C,827,377,1079,625
5002.jpg,1280,720,A,793,152,1089,297
1151.jpg,1280,720,A,281,177,633,310
3243.jpg,1280,720,A,896,247,1081,462
13462.jpg,1280,720,C,883,205,1215,483
1713.jpg,1280,720,A,233,447,619,581
887.jpg,1280,720,A,762,133,953,362
2521.jpg,1280,720,A,609,450,918,588
4548.jpg,1280,720,A,312,345,482,580
2800.jpg,1280,720,A,890,218,1115,428
5159.jpg,1280,720,A,360,493,803,604
3821.jpg,1280,720,A,292,314,453,600
4585.jpg,1280,720,A,263,215,486,459
8040.jpg,1280,720,B,155,336,375,495
2723.jpg,1280,720,A,219,458,606,585
4265.jpg,1280,720,A,229,538,674,649
12405.jpg,1280,720,C,249,408,623,660
12940.jpg,1280,720,C,803,220,1157,504
18470.jpg,1280,720,C,166,405,467,559
12024.jpg,1280,720,C,888,240,1205,603
1017.jpg,1280,720,A,407,289,572,611
12629.jpg,1280,720,C,931,218,1206,557
7742.jpg,1280,720,B,280,161,512,311
11933.jpg,1280,720,C,168,411,480,566
7541.jpg,1280,720,B,776,419,977,530
14576.jpg,1280,720,C,914,234,1140,476
17035.jpg,1280,720,C,666,458,1160,675
3680.jpg,1280,720,A,556,147,919,295
16318.jpg,1280,720,C,181,196,427,326
13409.jpg,1280,720,C,760,147,1119,320
7111.jpg,1280,720,B,234,166,464,307
5458.jpg,1280,720,A,285,409,673,574
18197.jpg,1280,720,C,871,159,1204,318
42.jpg,1280,720,A,752,160,978,416
7180.jpg,1280,720,B,141,301,361,448
4688.jpg,1280,720,A,333,370,529,575
329.jpg,1280,720,A,932,361,1137,597
17184.jpg,1280,720,C,114,379,602,603
6763.jpg,1280,720,B,241,269,434,393
3592.jpg,1280,720,A,226,429,517,557
13214.jpg,1280,720,C,311,91,620,247
6292.jpg,1280,720,B,218,152,440,278
3828.jpg,1280,720,A,165,280,368,491
15815.jpg,1280,720,C,659,492,1223,618
11719.jpg,1280,720,C,162,163,595,330
16562.jpg,1280,720,C,771,489,1085,590
3417.jpg,1280,720,A,757,160,1041,272
17607.jpg,1280,720,C,887,235,1204,543
4738.jpg,1280,720,A,397,86,743,218
4042.jpg,1280,720,A,257,219,545,391
12722.jpg,1280,720,C,143,100,344,359
8846.jpg,1280,720,B,857,373,1045,512
15241.jpg,1280,720,C,710,130,1097,256
6328.jpg,1280,720,B,756,172,1002,315
2121.jpg,1280,720,A,383,405,647,560
683.jpg,1280,720,A,360,121,680,262
4744.jpg,1280,720,A,861,277,1011,543
15159.jpg,1280,720,C,807,378,1042,597
627.jpg,1280,720,A,729,455,1000,621
6370.jpg,1280,720,B,837,209,1041,334
16834.jpg,1280,720,C,746,318,1129,676
4728.jpg,1280,720,A,299,278,532,515
6599.jpg,1280,720,B,439,93,698,206
3511.jpg,1280,720,A,249,282,442,533
419.jpg,1280,720,A,270,149,474,347
601.jpg,1280,720,A,401,126,787,270
2472.jpg,1280,720,A,218,351,512,529
3517.jpg,1280,720,A,353,354,582,546
5235.jpg,1280,720,A,296,317,496,557
13573.jpg,1280,720,C,499,470,925,614
7412.jpg,1280,720,B,681,121,893,226
2163.jpg,1280,720,A,302,393,529,600
8400.jpg,1280,720,B,131,328,335,490
1997.jpg,1280,720,A,900,337,1084,580
4276.jpg,1280,720,A,213,360,464,605
3524.jpg,1280,720,A,303,344,493,595
7685.jpg,1280,720,B,296,162,504,272
1052.jpg,1280,720,A,290,293,454,537
2024.jpg,1280,720,A,237,435,542,565
6213.jpg,1280,720,B,194,276,380,407
15250.jpg,1280,720,C,74,202,357,473
81.jpg,1280,720,A,258,432,585,563
2192.jpg,1280,720,A,705,412,943,570
13554.jpg,1280,720,C,945,325,1089,629
6341.jpg,1280,720,B,693,488,901,588
1088.jpg,1280,720,A,278,199,568,396
16749.jpg,1280,720,C,460,71,905,235
4873.jpg,1280,720,A,341,120,619,267
3409.jpg,1280,720,A,210,382,468,543
14598.jpg,1280,720,C,791,229,1168,596
1313.jpg,1280,720,A,251,348,440,638
4724.jpg,1280,720,A,162,272,329,579
4516.jpg,1280,720,A,378,422,744,564
15319.jpg,1280,720,C,761,133,1113,355
9736.jpg,1280,720,B,542,558,758,643
11551.jpg,1280,720,C,472,504,882,624
6031.jpg,1280,720,B,214,164,475,317
5581.jpg,1280,720,B,494,493,733,593
9119.jpg,1280,720,B,746,478,930,577
7208.jpg,1280,720,B,849,343,1054,469
11214.jpg,1280,720,B,698,428,926,547
9514.jpg,1280,720,B,180,326,362,463
17902.jpg,1280,720,C,382,89,773,218
3421.jpg,1280,720,A,644,409,993,516
13850.jpg,1280,720,C,144,148,352,456
14386.jpg,1280,720,C,211,326,527,619
14134.jpg,1280,720,C,361,479,794,648
10979.jpg,1280,720,B,475,92,720,188
4200.jpg,1280,720,A,924,310,1076,532
9497.jpg,1280,720,B,565,503,865,631
3426.jpg,1280,720,A,457,184,811,306
3415.jpg,1280,720,A,321,121,584,277
16358.jpg,1280,720,C,830,344,1125,659
16356.jpg,1280,720,C,198,70,488,308
10481.jpg,1280,720,B,188,263,381,399
10528.jpg,1280,720,B,266,178,510,331
17422.jpg,1280,720,C,698,440,1009,622
2008.jpg,1280,720,A,417,330,719,535
12759.jpg,1280,720,C,58,120,341,590
6104.jpg,1280,720,B,302,410,576,547
14149.jpg,1280,720,C,162,380,469,559
18332.jpg,1280,720,C,77,466,732,641
7668.jpg,1280,720,B,239,302,480,493
2721.jpg,1280,720,A,810,180,1067,331
1308.jpg,1280,720,A,189,228,414,447
18202.jpg,1280,720,C,319,107,695,269
1549.jpg,1280,720,A,879,244,1085,455
16443.jpg,1280,720,C,506,499,997,617
249.jpg,1280,720,A,662,144,962,309
16959.jpg,1280,720,C,541,501,810,611
1408.jpg,1280,720,A,784,348,1055,511
16587.jpg,1280,720,C,148,177,500,395
4974.jpg,1280,720,A,179,449,508,591
8430.jpg,1280,720,B,773,143,1026,282
5119.jpg,1280,720,A,242,135,430,333
4052.jpg,1280,720,A,715,152,1047,279
1588.jpg,1280,720,A,738,147,982,369
13824.jpg,1280,720,C,856,94,1153,461
5150.jpg,1280,720,A,737,338,1011,521
11066.jpg,1280,720,B,249,267,423,387
9741.jpg,1280,720,B,294,178,527,296
7896.jpg,1280,720,B,437,126,662,225
4894.jpg,1280,720,A,592,119,1013,214
14958.jpg,1280,720,C,838,354,1066,482
853.jpg,1280,720,A,561,118,1061,221
3303.jpg,1280,720,A,901,219,1112,421
1973.jpg,1280,720,A,844,196,1087,379
4353.jpg,1280,720,A,719,139,1058,271
11849.jpg,1280,720,C,50,446,636,643
3448.jpg,1280,720,A,322,416,631,576
2071.jpg,1280,720,A,181,288,328,566
12140.jpg,1280,720,C,204,433,375,616
13814.jpg,1280,720,C,737,300,1172,597
17091.jpg,1280,720,C,75,221,476,484
1830.jpg,1280,720,A,306,410,552,643
5622.jpg,1280,720,B,354,447,557,561
6415.jpg,1280,720,B,206,314,372,459
5250.jpg,1280,720,A,788,197,1068,376
1050.jpg,1280,720,A,923,313,1014,570
3195.jpg,1280,720,A,774,193,1035,368
3273.jpg,1280,720,A,212,301,354,555
13195.jpg,1280,720,C,215,360,555,551
6159.jpg,1280,720,B,139,298,376,443
17991.jpg,1280,720,C,859,124,1011,418
14195.jpg,1280,720,C,162,180,464,332
5719.jpg,1280,720,B,746,154,964,276
16018.jpg,1280,720,C,894,359,1114,657
13062.jpg,1280,720,C,308,545,729,665
671.jpg,1280,720,A,778,209,1019,366
854.jpg,1280,720,A,781,212,1055,415
16668.jpg,1280,720,C,652,474,930,617
1974.jpg,1280,720,A,548,153,863,291
13260.jpg,1280,720,C,381,91,812,239
2900.jpg,1280,720,A,777,293,1014,505
6053.jpg,1280,720,B,195,346,393,485
11109.jpg,1280,720,B,140,302,375,467
12374.jpg,1280,720,C,671,116,1191,296
5002.jpg,1280,720,A,793,152,1089,297
7266.jpg,1280,720,B,290,362,529,509
5418.jpg,1280,720,A,397,131,779,272
14054.jpg,1280,720,C,257,84,532,289
1772.jpg,1280,720,A,750,182,1062,351
973.jpg,1280,720,A,742,143,1078,311
12754.jpg,1280,720,C,186,344,491,554
4443.jpg,1280,720,A,325,392,499,614
5279.jpg,1280,720,A,950,287,1128,556
13650.jpg,1280,720,C,515,516,1081,607
4275.jpg,1280,720,A,682,396,1018,522
4230.jpg,1280,720,A,743,394,1052,541
2304.jpg,1280,720,A,201,265,424,499
14921.jpg,1280,720,C,107,48,750,216
3563.jpg,1280,720,A,221,367,502,538
9569.jpg,1280,720,B,874,291,1053,426
11124.jpg,1280,720,B,208,367,413,509
13115.jpg,1280,720,C,171,388,549,595
1060.jpg,1280,720,A,734,134,919,453
11315.jpg,1280,720,B,269,254,449,370
14657.jpg,1280,720,C,909,84,1198,503
7329.jpg,1280,720,B,325,177,545,292
1009.jpg,1280,720,A,783,188,1048,371
7045.jpg,1280,720,B,894,257,1093,416
3342.jpg,1280,720,A,834,196,1008,465
2925.jpg,1280,720,A,853,240,1044,479
11290.jpg,1280,720,B,633,503,874,610
3327.jpg,1280,720,A,800,393,1018,587
2083.jpg,1280,720,A,519,144,863,288
18162.jpg,1280,720,C,158,124,526,253
1512.jpg,1280,720,A,772,303,1000,480
8503.jpg,1280,720,B,198,296,410,464
10680.jpg,1280,720,B,278,454,512,586
6916.jpg,1280,720,B,843,443,1040,565
1726.jpg,1280,720,A,274,143,483,334
3225.jpg,1280,720,A,449,439,822,571
1621.jpg,1280,720,A,321,181,811,268
1274.jpg,1280,720,A,242,474,634,590
1704.jpg,1280,720,A,466,148,892,284
5197.jpg,1280,720,A,238,192,550,346
4861.jpg,1280,720,A,280,243,462,506
10282.jpg,1280,720,B,215,325,405,446
12328.jpg,1280,720,C,268,123,708,358
10271.jpg,1280,720,B,314,431,510,544
4831.jpg,1280,720,A,355,393,620,580
3116.jpg,1280,720,A,787,411,998,585
15392.jpg,1280,720,C,162,523,1072,701
11589.jpg,1280,720,C,164,540,707,640
11691.jpg,1280,720,C,197,93,324,407
226.jpg,1280,720,A,789,401,1050,607
18405.jpg,1280,720,C,437,71,930,236
7615.jpg,1280,720,B,907,330,1115,494
2306.jpg,1280,720,A,836,213,1052,436
2976.jpg,1280,720,A,493,188,837,391
17283.jpg,1280,720,C,887,254,1129,513
2192.jpg,1280,720,A,705,412,943,570
2429.jpg,1280,720,A,915,262,1108,497
10426.jpg,1280,720,B,824,302,1038,477
11087.jpg,1280,720,B,232,472,421,613
4882.jpg,1280,720,A,378,427,740,558
3626.jpg,1280,720,A,645,146,914,308
9243.jpg,1280,720,B,280,130,548,279
12329.jpg,1280,720,C,119,107,244,408
3478.jpg,1280,720,A,385,424,732,561
9778.jpg,1280,720,B,207,261,388,385
7670.jpg,1280,720,B,348,105,554,202
8370.jpg,1280,720,B,627,505,852,605
375.jpg,1280,720,A,277,512,703,606
1989.jpg,1280,720,A,830,177,1062,425
15667.jpg,1280,720,C,952,280,1145,556
15715.jpg,1280,720,C,322,113,625,225
15348.jpg,1280,720,C,317,72,801,294
11395.jpg,1280,720,B,784,166,1062,317
7395.jpg,1280,720,B,674,500,886,608
10431.jpg,1280,720,B,805,330,1018,508
4105.jpg,1280,720,A,710,168,959,358
6550.jpg,1280,720,B,398,125,611,224
17378.jpg,1280,720,C,152,279,424,508
2818.jpg,1280,720,A,249,237,378,441
265.jpg,1280,720,A,807,190,1070,388
8127.jpg,1280,720,B,738,148,935,256
1982.jpg,1280,720,A,736,328,997,510
10432.jpg,1280,720,B,823,406,1064,547
12529.jpg,1280,720,C,831,364,1082,647
8902.jpg,1280,720,B,294,175,506,288
1177.jpg,1280,720,A,447,499,876,613
18280.jpg,1280,720,C,171,501,827,667
14142.jpg,1280,720,C,723,367,1124,521
1203.jpg,1280,720,A,687,429,966,592
5189.jpg,1280,720,A,258,239,735,378
14978.jpg,1280,720,C,614,138,907,310
1210.jpg,1280,720,A,271,261,494,485
10710.jpg,1280,720,B,919,307,1115,462
16039.jpg,1280,720,C,723,395,1069,620
5759.jpg,1280,720,B,238,133,473,291
9630.jpg,1280,720,B,173,317,347,478
3754.jpg,1280,720,A,263,308,451,677
7714.jpg,1280,720,B,412,97,641,203
15060.jpg,1280,720,C,373,53,969,250
14301.jpg,1280,720,C,755,186,1079,380
7001.jpg,1280,720,B,713,108,1014,234
3358.jpg,1280,720,A,275,194,599,321
11348.jpg,1280,720,B,579,143,817,265
9702.jpg,1280,720,B,211,392,399,513
16108.jpg,1280,720,C,156,129,349,443
3930.jpg,1280,720,A,443,114,872,232
5592.jpg,1280,720,B,125,297,344,468
5546.jpg,1280,720,A,275,376,452,618
16521.jpg,1280,720,C,785,172,1072,312
4680.jpg,1280,720,A,535,154,857,288
3169.jpg,1280,720,A,220,378,473,533
1171.jpg,1280,720,A,199,372,464,540
6078.jpg,1280,720,B,1000,338,1166,475
6784.jpg,1280,720,B,196,263,403,439
906.jpg,1280,720,A,364,420,705,561
10637.jpg,1280,720,B,497,521,732,609
17264.jpg,1280,720,C,132,370,449,705
7255.jpg,1280,720,B,466,78,751,221
16428.jpg,1280,720,C,203,110,405,364
13596.jpg,1280,720,C,164,45,562,386
7253.jpg,1280,720,B,342,141,568,265
909.jpg,1280,720,A,400,265,648,550
5455.jpg,1280,720,A,580,144,944,311
307.jpg,1280,720,A,533,471,853,590
12121.jpg,1280,720,C,909,298,1109,598
10444.jpg,1280,720,B,643,446,938,579
18373.jpg,1280,720,C,853,166,1159,441
8363.jpg,1280,720,B,764,111,978,205
19.jpg,1280,720,A,784,235,1008,459
213.jpg,1280,720,A,310,525,747,611
14119.jpg,1280,720,C,643,391,1018,632
8687.jpg,1280,720,B,209,236,388,356
12757.jpg,1280,720,C,788,153,1139,357
8121.jpg,1280,720,B,817,436,997,545
12488.jpg,1280,720,C,699,423,1060,557
487.jpg,1280,720,A,315,228,543,421
10007.jpg,1280,720,B,658,459,936,584
2898.jpg,1280,720,A,334,271,536,568
138.jpg,1280,720,A,435,438,760,561
1130.jpg,1280,720,A,229,239,405,524
2159.jpg,1280,720,A,558,162,908,306
17751.jpg,1280,720,C,152,372,463,554
14700.jpg,1280,720,C,370,471,817,644
3235.jpg,1280,720,A,720,144,1072,304
12864.jpg,1280,720,C,509,66,955,278
4640.jpg,1280,720,A,786,350,1077,528
7239.jpg,1280,720,B,806,198,1037,345
13688.jpg,1280,720,C,74,214,430,508
9949.jpg,1280,720,B,771,157,1053,298
2580.jpg,1280,720,A,600,435,1004,552
10984.jpg,1280,720,B,752,145,952,257
5582.jpg,1280,720,B,618,459,864,571
2234.jpg,1280,720,A,835,112,1010,359
3236.jpg,1280,720,A,435,461,868,598
7440.jpg,1280,720,B,220,240,424,385
3100.jpg,1280,720,A,152,188,528,340
15263.jpg,1280,720,C,588,436,1111,634
5655.jpg,1280,720,B,340,142,549,249
11621.jpg,1280,720,C,758,145,1126,301
1481.jpg,1280,720,A,338,327,492,567
12695.jpg,1280,720,C,139,410,568,636
18271.jpg,1280,720,C,834,149,1213,344
12117.jpg,1280,720,C,495,471,923,614
12452.jpg,1280,720,C,42,129,425,287
5448.jpg,1280,720,A,369,397,615,569
2453.jpg,1280,720,A,375,246,624,495
4903.jpg,1280,720,A,331,374,566,585
5490.jpg,1280,720,A,249,402,537,611
11110.jpg,1280,720,B,832,370,1009,487
17681.jpg,1280,720,C,146,194,354,463
3360.jpg,1280,720,A,285,115,589,285
7368.jpg,1280,720,B,273,182,476,298
13572.jpg,1280,720,C,230,99,511,311
12330.jpg,1280,720,C,194,342,381,651
2538.jpg,1280,720,A,209,295,449,503
508.jpg,1280,720,A,216,431,533,572
12300.jpg,1280,720,C,813,338,1106,662
14669.jpg,1280,720,C,666,128,1099,296
11895.jpg,1280,720,C,208,81,481,357
1357.jpg,1280,720,A,415,385,673,555
2589.jpg,1280,720,A,217,198,419,484
14511.jpg,1280,720,C,274,481,591,678
5806.jpg,1280,720,B,547,129,844,234
704.jpg,1280,720,A,642,127,933,283
12000.jpg,1280,720,C,335,440,603,630
9205.jpg,1280,720,B,629,500,894,616
8488.jpg,1280,720,B,853,392,1072,536
4899.jpg,1280,720,A,883,265,1110,483
4078.jpg,1280,720,A,286,412,680,575
3547.jpg,1280,720,A,803,193,1042,344
344.jpg,1280,720,A,514,194,856,375
2055.jpg,1280,720,A,342,127,796,236
12866.jpg,1280,720,C,186,118,402,393
13345.jpg,1280,720,C,791,217,1083,444
1035.jpg,1280,720,A,227,358,446,599
1061.jpg,1280,720,A,298,220,582,352
4760.jpg,1280,720,A,280,186,592,335
17243.jpg,1280,720,C,748,165,1062,308
5182.jpg,1280,720,A,184,131,711,224
11591.jpg,1280,720,C,366,99,759,248
18113.jpg,1280,720,C,150,306,409,520
5503.jpg,1280,720,A,515,448,1020,568
15361.jpg,1280,720,C,732,480,1209,642
18378.jpg,1280,720,C,96,12,257,289
18287.jpg,1280,720,C,86,432,668,625
6068.jpg,1280,720,B,322,425,592,567
4681.jpg,1280,720,A,611,147,899,298
4532.jpg,1280,720,A,326,398,670,575
2719.jpg,1280,720,A,926,315,1036,550
15811.jpg,1280,720,C,407,127,697,256
4084.jpg,1280,720,A,599,462,1053,569
3499.jpg,1280,720,A,813,185,960,475
9629.jpg,1280,720,B,955,307,1145,488
2343.jpg,1280,720,A,317,246,688,424
5280.jpg,1280,720,A,557,373,1039,485
2599.jpg,1280,720,A,662,146,1013,269
17355.jpg,1280,720,C,139,374,484,562
7149.jpg,1280,720,B,279,170,453,275
6399.jpg,1280,720,B,630,115,842,224
960.jpg,1280,720,A,393,369,617,565
12432.jpg,1280,720,C,147,525,666,620
947.jpg,1280,720,A,348,294,514,552
6049.jpg,1280,720,B,412,92,682,202
15312.jpg,1280,720,C,137,229,453,445
5007.jpg,1280,720,A,786,197,1035,357
9193.jpg,1280,720,B,712,518,924,620
2046.jpg,1280,720,A,269,209,559,348
11927.jpg,1280,720,C,708,381,1020,591
12917.jpg,1280,720,C,216,511,749,624
16147.jpg,1280,720,C,725,334,1201,668
10391.jpg,1280,720,B,347,134,597,259
2857.jpg,1280,720,A,635,444,925,582
15536.jpg,1280,720,C,855,137,1042,397
11816.jpg,1280,720,C,178,300,357,614
6447.jpg,1280,720,B,313,435,549,557
7826.jpg,1280,720,B,413,503,717,627
15623.jpg,1280,720,C,650,57,1126,163
16068.jpg,1280,720,C,247,105,500,309
5306.jpg,1280,720,A,259,204,579,338
14590.jpg,1280,720,C,531,485,925,631
4848.jpg,1280,720,A,548,122,985,215
4321.jpg,1280,720,A,839,222,1067,472
1761.jpg,1280,720,A,364,441,682,598
15710.jpg,1280,720,C,196,344,385,650
76.jpg,1280,720,A,462,269,676,609
2324.jpg,1280,720,A,272,161,706,271
13338.jpg,1280,720,C,768,139,1112,310
10218.jpg,1280,720,B,508,502,819,631
6912.jpg,1280,720,B,950,338,1090,461
7838.jpg,1280,720,B,224,393,404,508
4459.jpg,1280,720,A,424,103,921,216
3888.jpg,1280,720,A,646,381,970,517
7596.jpg,1280,720,B,282,425,543,558
3865.jpg,1280,720,A,265,128,504,317
9296.jpg,1280,720,B,858,435,1041,546
9985.jpg,1280,720,B,238,232,431,393
2088.jpg,1280,720,A,253,323,422,601
1863.jpg,1280,720,A,906,294,1086,523
4475.jpg,1280,720,A,437,368,876,509
8025.jpg,1280,720,B,430,113,726,222
7034.jpg,1280,720,B,171,269,408,425
2515.jpg,1280,720,A,748,320,1002,486
4504.jpg,1280,720,A,394,431,759,561
11259.jpg,1280,720,B,165,333,396,498
2817.jpg,1280,720,A,345,408,649,566
6191.jpg,1280,720,B,292,131,499,246
13516.jpg,1280,720,C,648,414,1150,569
5972.jpg,1280,720,B,817,153,1024,266
9562.jpg,1280,720,B,836,181,1052,320
9228.jpg,1280,720,B,293,158,494,262
3992.jpg,1280,720,A,357,395,614,580
15420.jpg,1280,720,C,229,34,693,282
1738.jpg,1280,720,A,285,330,472,586
4297.jpg,1280,720,A,496,493,832,600
11424.jpg,1280,720,C,198,397,359,582
328.jpg,1280,720,A,207,354,535,536
4121.jpg,1280,720,A,237,413,573,556
3111.jpg,1280,720,A,241,512,659,605
3555.jpg,1280,720,A,652,410,1009,546
8676.jpg,1280,720,B,189,235,430,386
5396.jpg,1280,720,A,662,128,1038,238
6854.jpg,1280,720,B,513,521,797,636
2639.jpg,1280,720,A,502,491,910,626
15350.jpg,1280,720,C,868,201,1122,412
11535.jpg,1280,720,C,160,300,396,518
3802.jpg,1280,720,A,329,408,658,564
9756.jpg,1280,720,B,216,376,440,506
3788.jpg,1280,720,A,728,120,961,310
941.jpg,1280,720,A,233,438,595,571
12299.jpg,1280,720,C,913,127,1148,442
15547.jpg,1280,720,C,106,361,441,546
14316.jpg,1280,720,C,907,36,1178,329
13074.jpg,1280,720,C,785,170,1172,509
6205.jpg,1280,720,B,281,405,506,534
5518.jpg,1280,720,A,774,416,1024,594
2201.jpg,1280,720,A,460,421,782,547
11773.jpg,1280,720,C,877,432,1055,611
10182.jpg,1280,720,B,417,97,715,228
3457.jpg,1280,720,A,901,277,993,564
17073.jpg,1280,720,C,625,93,913,308
2271.jpg,1280,720,A,578,434,1017,557
14499.jpg,1280,720,C,746,386,1041,623
10479.jpg,1280,720,B,764,370,931,564
2864.jpg,1280,720,A,320,128,579,280
4993.jpg,1280,720,A,328,426,647,604
9430.jpg,1280,720,B,830,389,1021,502
6156.jpg,1280,720,B,203,368,431,517
6114.jpg,1280,720,B,280,381,470,500
5262.jpg,1280,720,A,590,477,924,611
13307.jpg,1280,720,C,138,157,620,317
1144.jpg,1280,720,A,341,298,519,545
25.jpg,1280,720,A,923,296,1043,558
3008.jpg,1280,720,A,565,145,997,236
18168.jpg,1280,720,C,403,469,627,600
16778.jpg,1280,720,C,288,431,531,620
17517.jpg,1280,720,C,466,83,941,197
13640.jpg,1280,720,C,94,390,609,606
1160.jpg,1280,720,A,848,216,1080,402
16072.jpg,1280,720,C,483,70,1168,237
10602.jpg,1280,720,B,376,455,582,565
6940.jpg,1280,720,B,347,502,584,618
17412.jpg,1280,720,C,257,411,504,646
4020.jpg,1280,720,A,818,392,1033,593
5568.jpg,1280,720,B,225,336,357,480
7912.jpg,1280,720,B,667,485,885,593
10754.jpg,1280,720,B,891,326,1112,517
17664.jpg,1280,720,C,113,191,464,391
313.jpg,1280,720,A,259,258,437,542
2601.jpg,1280,720,A,340,108,713,247
6682.jpg,1280,720,B,272,171,503,300
4648.jpg,1280,720,A,238,217,458,479
16770.jpg,1280,720,C,410,486,640,612
12451.jpg,1280,720,C,943,336,1117,648
12511.jpg,1280,720,C,823,126,1173,329
7702.jpg,1280,720,B,175,217,350,342
8094.jpg,1280,720,B,275,191,482,308
1330.jpg,1280,720,A,862,258,1064,440
10324.jpg,1280,720,B,853,337,1058,463
14877.jpg,1280,720,C,487,503,915,682
3755.jpg,1280,720,A,865,260,1069,514
827.jpg,1280,720,A,403,285,574,598
6828.jpg,1280,720,B,329,204,526,320
1674.jpg,1280,720,A,157,117,370,342
5076.jpg,1280,720,A,823,271,1036,503
741.jpg,1280,720,A,781,214,1047,415
6662.jpg,1280,720,B,282,139,486,254
6506.jpg,1280,720,B,924,259,1100,379
10108.jpg,1280,720,B,201,401,412,529
12598.jpg,1280,720,C,909,269,1111,574
5961.jpg,1280,720,B,926,329,1082,472
12644.jpg,1280,720,C,165,378,467,555
2327.jpg,1280,720,A,752,175,1003,410
17048.jpg,1280,720,C,196,83,400,359
11696.jpg,1280,720,C,68,159,400,512
1953.jpg,1280,720,A,738,162,1034,279
17439.jpg,1280,720,C,158,329,443,538
5679.jpg,1280,720,B,209,202,395,324
8335.jpg,1280,720,B,397,110,634,211
2376.jpg,1280,720,A,322,270,432,561
18102.jpg,1280,720,C,301,65,730,276
1338.jpg,1280,720,A,271,231,476,461
2979.jpg,1280,720,A,205,175,381,438
628.jpg,1280,720,A,305,129,583,297
6257.jpg,1280,720,B,820,417,1053,553
17389.jpg,1280,720,C,185,479,512,689
4380.jpg,1280,720,A,284,307,472,558
3494.jpg,1280,720,A,359,83,681,228
17329.jpg,1280,720,C,889,239,1170,603
7671.jpg,1280,720,B,178,347,384,498
7328.jpg,1280,720,B,779,112,979,213
2422.jpg,1280,720,A,271,230,479,456
